pdb1,chains_pdb1,pdb2,chains_pdb2,CP_MJ3h,AP_dDFIRE,AP_DFIRE2,AP_T1,AP_T2,ELE,VDW,PYDOCK_TOT,SIPPER,AP_PISA,Conf
top_1_A,A,top_1_B,B,-10.48,-22.23,-27.5961,-22.05,4.05,-4.447,19.356,-2.894,1.505,-0.1911,swarm_57_166.pdb
top_2_A,A,top_2_B,B,-5.74,-19.23,-25.6718,45.15,35.54,12.609,52.725,17.719,1.582,0.0399,swarm_109_112.pdb
top_3_A,A,top_3_B,B,-10.54,-27.87,-31.6737,-19.65,-11.49,0.527,-45.039,-11.326,6.207,-0.0956,swarm_71_32.pdb
top_4_A,A,top_4_B,B,-4.26,-27.27,-31.5642,-64.11,-24.19,5.418,-12.478,-2.56,2.643,-0.1128,swarm_111_111.pdb
top_5_A,A,top_5_B,B,-7.6,-25.81,-29.9958,-31.85,-3.86,11.804,16.573,2.312,2.158,-0.2613,swarm_86_179.pdb
top_6_A,A,top_6_B,B,0.1,-23.94,-31.8394,20.94,23.48,-7.681,-26.916,-12.053,-0.677,-0.1491,swarm_38_9.pdb
top_7_A,A,top_7_B,B,-8.44,-27.94,-29.6783,-79.95,-38.33,2.876,-31.945,-15.161,5.029,-0.1416,swarm_18_63.pdb
top_8_A,A,top_8_B,B,-10.62,-28.92,-34.2479,-121.01,-45.46,-14.776,-51.697,-16.136,5.585,-0.3749,swarm_146_153.pdb
top_9_A,A,top_9_B,B,-15.7,-20.77,-26.1669,62.19,-1.51,-3.117,104.175,-2.799,1.393,0.1633,swarm_37_177.pdb
top_10_A,A,top_10_B,B,-4.08,-26.28,-29.1135,-47.22,-21.19,-0.826,-21.508,-11.603,6.086,-0.0153,swarm_54_42.pdb
top_11_A,A,top_11_B,B,-8.34,-25.7,-30.999,7.2,-12.64,1.795,-37.154,-10.802,1.258,-0.1558,swarm_49_58.pdb
top_12_A,A,top_12_B,B,-1.74,-29.72,-32.9649,-25.03,-2.21,15.541,-13.289,17.46,-0.25,-0.112,swarm_70_99.pdb
top_13_A,A,top_13_B,B,-0.8,-27.26,-33.4058,-51.82,-23.1,-2.14,-44.079,0.33,0.89,-0.2115,swarm_57_50.pdb
top_14_A,A,top_14_B,B,-8.7,-25.12,-29.5964,-29.01,-2.26,-1.371,-21.077,-8.328,2.709,-0.2505,swarm_160_9.pdb
top_15_A,A,top_15_B,B,0.74,-27.73,-33.0081,-44.09,-33.86,-1.471,-53.675,1.906,1.592,-0.0429,swarm_181_121.pdb
top_16_A,A,top_16_B,B,-9.68,-28.59,-34.9515,-56.42,-13.76,-11.427,-28.365,-14.548,2.939,-0.2394,swarm_210_62.pdb
top_17_A,A,top_17_B,B,-0.08,-26.96,-31.3539,-50.08,1.05,13.827,-25.306,13.961,-2.074,-0.0518,swarm_65_1.pdb
top_18_A,A,top_18_B,B,-14.58,-26.05,-30.2207,-79.97,-36.64,-10.314,-31.614,-14.447,4.246,0.1827,swarm_186_51.pdb
top_19_A,A,top_19_B,B,-17.1,-28.89,-33.4347,3.39,24.5,3.145,64.391,1.639,7.662,-0.0585,swarm_43_188.pdb
