pdb1,chains_pdb1,pdb2,chains_pdb2,CP_MJ3h,AP_dDFIRE,AP_DFIRE2,AP_T1,AP_T2,ELE,VDW,PYDOCK_TOT,SIPPER,AP_PISA,Conf
top_1_A,A,top_1_B,B,-4.64,-20.0,-33.996,-47.08,9.66,-10.805,-30.93,-20.386,4.842,-0.2225,swarm_70_176.pdb
top_2_A,A,top_2_B,B,5.74,-18.8,-31.647,14.18,29.83,-1.584,-10.592,-0.642,-0.584,-0.0767,swarm_122_147.pdb
top_3_A,A,top_3_B,B,3.68,-13.82,-27.785,-10.78,13.82,-7.35,-29.764,-8.508,-0.166,-0.1499,swarm_71_86.pdb
top_4_A,A,top_4_B,B,6.74,-17.57,-27.258,27.05,19.48,-8.741,-1.029,-18.178,1.821,0.1798,swarm_78_98.pdb
top_5_A,A,top_5_B,B,-1.54,-18.3,-30.774,-34.41,10.9,-7.826,-30.787,-12.67,5.563,-0.1063,swarm_11_151.pdb
top_6_A,A,top_6_B,B,6.38,-15.4,-29.497,-7.19,15.32,-9.372,-5.091,-2.165,-2.537,0.0027,swarm_70_103.pdb
top_7_A,A,top_7_B,B,3.74,-14.12,-25.821,-21.38,14.23,-7.357,-21.945,6.387,3.021,-0.0562,swarm_15_45.pdb
top_8_A,A,top_8_B,B,3.12,-16.81,-26.219,-2.19,10.11,-2.579,-27.125,-7.736,0.163,-0.134,swarm_55_86.pdb
top_9_A,A,top_9_B,B,1.7,-17.54,-25.627,-15.15,5.86,0.916,-13.922,-12.042,-0.68,-0.015,swarm_56_35.pdb
top_10_A,A,top_10_B,B,4.62,-13.57,-26.357,37.77,30.55,0.184,-24.27,-6.255,4.862,-0.2043,swarm_61_87.pdb
top_11_A,A,top_11_B,B,8.94,-14.2,-30.837,45.21,32.22,-2.227,-28.828,21.575,-3.059,0.0727,swarm_94_160.pdb
top_12_A,A,top_12_B,B,-0.2,-15.97,-26.212,8.36,12.31,-0.852,-11.609,-1.906,1.666,0.046,swarm_120_132.pdb
top_13_A,A,top_13_B,B,10.08,-12.36,-27.086,-9.61,9.85,-3.627,-39.498,-0.858,-4.64,-0.0132,swarm_53_65.pdb
